id,role,career_switch,industry,language,rating_breakin,important_factors,sex,age,country,education,ethnicity,avgsalary
62a9f0172e54c9003e5cdc25,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Female,26,Canada,Bachelors,Asian Or Asian American,75500
62a9f8a4cf2555431739d694,Data Engineer,No,Education,Python,Difficult,Remote,Male,25,Other,Bachelors,Other,75500
62aa121dcec54911e9d446cc,Data Scientist,Yes,Tech,Python,Easy,Other,Male,34,United States,Bachelors,Black Or African American,137500
62aa1734f3072dd8926c4168,BI Developer,Yes,Finance,DAX,Neither easy nor difficult,Good Work/Life Balance,Female,32,Other,Bachelors,Hispanic Or Latino,53000
62aa21e218134ddc75d8be11,Student/Looking/None,No,Construction,R,Difficult,Better Salary,Male,24,United States,Associates,Black Or African American,20000
62aa29852e54c9003e5d50b5,Data Engineer,Yes,Tech,Python,Difficult,Better Salary,Male,26,Other,Bachelors,Hispanic Or Latino,20000
62aa2f44bc6861bf3180fd06,Data Analyst,Yes,Telecommunication,SQL,Difficult,Better Salary,Female,32,Other,Masters,Black Or African American,53000
62aa3454bae91e4b8b8d3249,Data Scientist,No,Tech,R,Neither easy nor difficult,Good Work/Life Balance,Male,40,Other,Masters,White Or Caucasian,53000
62aa34e8f3072dd8926c7d56,Data Analyst,No,Marketing,Python,Easy,Better Salary,Male,27,United States,Bachelors,Black Or African American,20000
62aa356ff8d5efcc22020832,Data Analyst,Yes,Tech,R,Easy,Better Salary,Male,28,United States,Masters,Black Or African American,75500
62aa3e6824a26260274264da,Data Analyst,Yes,Retail,Python,Difficult,Better Salary,Male,30,Nigeria,Bachelors,African,20000
62aa4790f8d5efcc2202266e,Data Analyst,Yes,NA,Python,Difficult,Remote,Male,37,United States,Bachelors,White Or Caucasian,20000
62aa5761bc6861bf318141fc,Other,No,Tech,Javascript,Difficult,Good Culture,Male,32,Other,Bachelors,Asian Or Asian American,53000
62aa5c11f408bae018f7dec0,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Male,24,Other,Bachelors,Other,53000
62aa956ef8d5efcc22028e3d,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Male,39,Other,Associates,White Or Caucasian,20000
62aa95970a77c1a77f709268,Data Analyst,Yes,Finance,Python,Easy,Other,Male,34,Other,Bachelors,Asian Or Asian American,137500
62aa98bfcf255543173adbdc,Data Analyst,No,Other,Python,Neither easy nor difficult,Remote,Male,27,United States,Bachelors,Black Or African American,53000
62aaa387f8d5efcc22029fcb,Data Analyst,Yes,Healthcare,SQL,Difficult,Better Salary,Male,54,United States,High School,White Or Caucasian,75500
62aaa86bbae91e4b8b8dc832,Student/Looking/None,No,Tech,Python,Difficult,Remote,Female,20,India,Bachelors,Asian Or Asian American,20000
62aacd922e54c9003e5e33c2,Student/Looking/None,Yes,Finance,SQL,Neither easy nor difficult,Good Work/Life Balance,Male,25,India,Masters,Asian Or Asian American,20000
62aaeecd0f8c8599d5ba6923,Student/Looking/None,No,Tech,Python,Easy,Good Work/Life Balance,Male,33,India,Bachelors,Asian Or Asian American,20000
62aaf8397dc029e2d6773cde,Data Analyst,Yes,Tech,Python,Very Easy,Remote,Male,30,United Kingdom,Masters,White Or Caucasian,53000
62aaff342e54c9003e5e79b8,Student/Looking/None,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Male,31,Other,High School,Black Or African American,20000
62ab0bdc575fa3a5ae9413e5,Student/Looking/None,Yes,Automotive,Python,Difficult,Remote,Male,22,Other,Masters,Other,20000
62ab1cb0cec54911e9d5d187,Data Analyst,Yes,Tech,R,Neither easy nor difficult,Remote,Female,38,United States,Bachelors,Black Or African American,75500
62ab3e62bae91e4b8b8ebe14,Data Analyst,No,Logistics,Python,Neither easy nor difficult,Good Work/Life Balance,Male,22,Other,Bachelors,Other,20000
62ab6ab318134ddc75dabb09,Data Scientist,Yes,Government,Python,Very Easy,Better Salary,Male,33,India,Bachelors,Asian Or Asian American,20000
62ab83a7d8c00e9f54263d2e,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Male,27,Canada,Bachelors,White Or Caucasian,53000
62ab8bf65d257a28a319e9cb,Data Analyst,No,Tech,R,Neither easy nor difficult,Remote,Male,19,Other,Bachelors,White Or Caucasian,20000
62abec6cf3072dd8926f2ad0,Other,No,Other,Python,Neither easy nor difficult,Better Salary,Male,24,India,Bachelors,Indian,20000
62abee280f8c8599d5bc246d,Other,No,Finance,None,Very Easy,Good Culture,Female,58,United States,Masters,White Or Caucasian,187500
62acc1f0cf255543173e59f7,Data Analyst,No,Tech,Python,Neither easy nor difficult,Good Work/Life Balance,Male,22,Nigeria,Bachelors,Black Or African American,20000
62ace61d575fa3a5ae972d57,Data Analyst,No,Tech,Python,Neither easy nor difficult,Better Salary,Male,26,Other,Masters,Asian Or Asian American,95500
62acf0890f8c8599d5bdce87,Database Admin,No,Tech,Other,Easy,Good Culture,Female,31,United Kingdom,Bachelors,White Or Caucasian,53000
62ad591424a2626027471080,Data Analyst,No,Other,Python,Neither easy nor difficult,Better Salary,Male,23,United States,High School,Hispanic Or Latino,53000
62ade22318134ddc75de385f,Data Analyst,No,Healthcare,Python,Neither easy nor difficult,Remote,Female,31,United States,Masters,Asian Or Asian American,95500
62adf26f18134ddc75de4bb4,Student/Looking/None,No,Construction,Other,Difficult,Better Salary,Female,24,United States,Bachelors,Asian Or Asian American,75500
62ae680024a2626027483ebc,Data Analyst,Yes,Finance,Python,Neither easy nor difficult,Better Salary,Male,29,Other,Bachelors,Hispanic Or Latino,53000
62aee103f8f756164595adb8,Student/Looking/None,Yes,Education,Python,Difficult,Good Work/Life Balance,Male,26,Other,Bachelors,Asian Or Asian American,20000
62af07be7dc029e2d67cc3c8,Student/Looking/None,Yes,Other,Python,Neither easy nor difficult,Better Salary,Male,20,India,High School,Asian Or Asian American,20000
62af10295d257a28a31e6ff8,Data Analyst,Yes,Education,Python,Neither easy nor difficult,Better Salary,Male,23,India,Bachelors,Asian Or Asian American,20000
62af387018134ddc75df894e,Data Analyst,No,Tech,Python,Neither easy nor difficult,Good Work/Life Balance,Male,33,United States,Masters,White Or Caucasian,115500
62af49025d257a28a31eb2f1,Student/Looking/None,Yes,Tech,Python,Easy,Remote,Male,26,Nigeria,Bachelors,Black Or African American,20000
62af53ce0f8c8599d5c04934,Data Analyst,Yes,Consulting,R,Difficult,Better Salary,Male,27,India,Bachelors,Asian Or Asian American,20000
62af6371f8d5efcc2208e923,Student/Looking/None,No,Other,SQL,Neither easy nor difficult,Better Salary,Male,22,Other,Bachelors,Asian Or Asian American,20000
62af9ed7f3072dd892739279,Data Analyst,Yes,Tech,Python,Easy,Better Salary,Male,23,Other,Masters,White Or Caucasian,20000
62b152960f8c8599d5c31550,Data Analyst,Yes,Other,Python,Neither easy nor difficult,Better Salary,Male,28,Other,Bachelors,Hispanic Or Latino,20000
62b16a5c5d257a28a321a74c,Data Analyst,No,Finance,SQL,Easy,Good Work/Life Balance,Female,39,Other,Masters,White Or Caucasian,53000
62b21d40bae91e4b8b985154,BI Analyst,No,Logistics,Python,Neither easy nor difficult,Better Salary,Male,37,United States,Masters,White Or Caucasian,115500
62b27004bc6861bf318c9038,BI Developer,Yes,Education,SQL,Difficult,Better Salary,Female,29,United States,Masters,White Or Caucasian,53000
62b2ea87f8d5efcc220e3e21,Data Analyst,Yes,Finance,Python,Easy,Good Work/Life Balance,Male,42,United States,Masters,White Or Caucasian,115500
62b35284cec54911e9e1818c,Student/Looking/None,No,Tech,R,Neither easy nor difficult,Good Culture,Female,25,Canada,Bachelors,Asian Or Asian American,20000
62b4404df31287f32e14d1c1,BI Developer,Yes,Telecommunication,Python,Easy,Better Salary,Male,66,Other,High School,Black Or African American,20000
62b525563f28f20328aeee5c,Data Analyst,Yes,Retail,R,Easy,Better Salary,Male,26,United States,Bachelors,White Or Caucasian,137500
62b5a3e29bc428d5345f6e89,Data Scientist,No,Manufacturing,R,Difficult,Better Salary,Male,21,United States,Bachelors,White Or Caucasian,20000
62b71083f31287f32e189026,Student/Looking/None,Yes,Tech,Python,Difficult,Better Salary,Male,26,Other,Bachelors,Asian Or Asian American,20000
62b795033b026e423f287ecd,Data Engineer,No,Tech,Python,Easy,Other,Male,24,Other,Bachelors,Hispanic Or Latino,20000
62b89039377223ff07b80fb5,Data Analyst,No,Automotive,Python,Easy,Remote,Male,22,United States,Bachelors,Asian Or Asian American,53000
