id,aspect,satisfaction
62a3a4fdbae91e4b8b83ab6f,rating upward mobility,6
62a3a4fdbae91e4b8b83ab6f,rating learning,10
62a3a7f50a77c1a77f668221,rating salary,2
62a3a7f50a77c1a77f668221,rating worklife balance,5
62a3a7f50a77c1a77f668221,rating coworkers,5
62a3a7f50a77c1a77f668221,rating management,5
62a3a7f50a77c1a77f668221,rating upward mobility,5
62a3a7f50a77c1a77f668221,rating learning,5
62a3a90f24a262602738e800,rating salary,3
62a3a90f24a262602738e800,rating worklife balance,10
62a3a90f24a262602738e800,rating coworkers,9
62a3a90f24a262602738e800,rating management,10
62a3a90f24a262602738e800,rating upward mobility,5
62a3a90f24a262602738e800,rating learning,0
62a3a9dbd8c00e9f541a93eb,rating salary,4
62a3a9dbd8c00e9f541a93eb,rating worklife balance,4
62a3a9dbd8c00e9f541a93eb,rating coworkers,4
62a3a9dbd8c00e9f541a93eb,rating management,5
62a3a9dbd8c00e9f541a93eb,rating upward mobility,2
62a3a9dbd8c00e9f541a93eb,rating learning,1
62a3aaa3cec54911e9cb1724,rating salary,5
62a3aaa3cec54911e9cb1724,rating worklife balance,7
62a3aaa3cec54911e9cb1724,rating coworkers,9
62a3aaa3cec54911e9cb1724,rating management,8
62a3aaa3cec54911e9cb1724,rating upward mobility,8
62a3aaa3cec54911e9cb1724,rating learning,8
62a3ab320f8c8599d5afdfa8,rating salary,3
62a3ab320f8c8599d5afdfa8,rating worklife balance,4
62a3ab320f8c8599d5afdfa8,rating coworkers,4
62a3ab320f8c8599d5afdfa8,rating management,4
62a3ab320f8c8599d5afdfa8,rating upward mobility,4
62a3ab320f8c8599d5afdfa8,rating learning,2
62a3abacd8c00e9f541a96eb,rating salary,0
62a3abacd8c00e9f541a96eb,rating worklife balance,5
62a3abacd8c00e9f541a96eb,rating coworkers,0
62a3abacd8c00e9f541a96eb,rating management,0
62a3abacd8c00e9f541a96eb,rating upward mobility,0
62a3abacd8c00e9f541a96eb,rating learning,0
62a3ac4bf8f756164585ea83,rating salary,3
62a3ac4bf8f756164585ea83,rating worklife balance,2
62a3ac4bf8f756164585ea83,rating coworkers,4
62a3ac4bf8f756164585ea83,rating management,3
62a3ac4bf8f756164585ea83,rating upward mobility,7
62a3ac4bf8f756164585ea83,rating learning,8
62a3ad35cec54911e9cb1b5c,rating salary,4
62a3ad35cec54911e9cb1b5c,rating worklife balance,6
62a3ad35cec54911e9cb1b5c,rating coworkers,5
62a3ad35cec54911e9cb1b5c,rating management,6
62a3ad35cec54911e9cb1b5c,rating upward mobility,6
62a3ad35cec54911e9cb1b5c,rating learning,4
62a3ae69bc6861bf3177900d,rating salary,3
62a3ae69bc6861bf3177900d,rating worklife balance,6
62a3ae69bc6861bf3177900d,rating coworkers,9
62a3ae69bc6861bf3177900d,rating management,6
62a3ae69bc6861bf3177900d,rating upward mobility,5
62a3ae69bc6861bf3177900d,rating learning,10
62a3af26cec54911e9cb1f3a,rating salary,8
62a3af26cec54911e9cb1f3a,rating worklife balance,5
62a3af26cec54911e9cb1f3a,rating coworkers,9
62a3af26cec54911e9cb1f3a,rating management,6
62a3af26cec54911e9cb1f3a,rating upward mobility,6
62a3af26cec54911e9cb1f3a,rating learning,10
62a3af66f8f756164585eeb8,rating salary,4
62a3af66f8f756164585eeb8,rating worklife balance,5
62a3af66f8f756164585eeb8,rating coworkers,4
62a3af66f8f756164585eeb8,rating management,4
62a3af66f8f756164585eeb8,rating upward mobility,3
62a3af66f8f756164585eeb8,rating learning,4
62a3b135b4da29969c63b1ed,rating salary,2
62a3b135b4da29969c63b1ed,rating worklife balance,5
62a3b135b4da29969c63b1ed,rating coworkers,5
62a3b135b4da29969c63b1ed,rating management,5
62a3b135b4da29969c63b1ed,rating upward mobility,4
62a3b135b4da29969c63b1ed,rating learning,5
62a3b255d8c00e9f541a9fd5,rating salary,4
62a3b255d8c00e9f541a9fd5,rating worklife balance,6
62a3b255d8c00e9f541a9fd5,rating coworkers,3
62a3b255d8c00e9f541a9fd5,rating management,4
62a3b255d8c00e9f541a9fd5,rating upward mobility,4
62a3b255d8c00e9f541a9fd5,rating learning,2
62a3b314f408bae018ee0938,rating salary,8
62a3b314f408bae018ee0938,rating worklife balance,8
62a3b314f408bae018ee0938,rating coworkers,10
62a3b314f408bae018ee0938,rating management,9
62a3b314f408bae018ee0938,rating upward mobility,7
62a3b314f408bae018ee0938,rating learning,5
62a3b3f6bc6861bf3177973b,rating salary,3
62a3b3f6bc6861bf3177973b,rating worklife balance,2
62a3b3f6bc6861bf3177973b,rating coworkers,1
62a3b3f6bc6861bf3177973b,rating management,1
62a3b3f6bc6861bf3177973b,rating upward mobility,0
62a3b3f6bc6861bf3177973b,rating learning,2
62a3ba4dbc6861bf31779f24,rating salary,3
62a3ba4dbc6861bf31779f24,rating worklife balance,5
62a3ba4dbc6861bf31779f24,rating coworkers,3
62a3ba4dbc6861bf31779f24,rating management,3
62a3ba4dbc6861bf31779f24,rating upward mobility,1
62a3ba4dbc6861bf31779f24,rating learning,1
62a3baa624a262602738ff27,rating salary,6
62a3baa624a262602738ff27,rating worklife balance,8
62a3baa624a262602738ff27,rating coworkers,7
62a3baa624a262602738ff27,rating management,6
62a3baa624a262602738ff27,rating upward mobility,2
62a3baa624a262602738ff27,rating learning,4
62a3bc00d8c00e9f541aad66,rating salary,5
62a3bc00d8c00e9f541aad66,rating worklife balance,7
62a3bc00d8c00e9f541aad66,rating coworkers,7
62a3bc00d8c00e9f541aad66,rating management,3
62a3bc00d8c00e9f541aad66,rating upward mobility,7
62a3bc00d8c00e9f541aad66,rating learning,9
62a3bf1b0a77c1a77f66a347,rating salary,6
62a3bf1b0a77c1a77f66a347,rating worklife balance,3
62a3bf1b0a77c1a77f66a347,rating coworkers,9
62a3bf1b0a77c1a77f66a347,rating management,5
62a3bf1b0a77c1a77f66a347,rating upward mobility,8
62a3bf1b0a77c1a77f66a347,rating learning,8
62a3c021f8f756164586043f,rating salary,0
62a3c021f8f756164586043f,rating worklife balance,3
62a3c021f8f756164586043f,rating coworkers,3
62a3c021f8f756164586043f,rating management,3
62a3c021f8f756164586043f,rating upward mobility,4
62a3c021f8f756164586043f,rating learning,4
62a3c1b1bc6861bf3177aa8c,rating salary,4
62a3c1b1bc6861bf3177aa8c,rating worklife balance,6
62a3c1b1bc6861bf3177aa8c,rating coworkers,7
62a3c1b1bc6861bf3177aa8c,rating management,7
62a3c1b1bc6861bf3177aa8c,rating upward mobility,2
62a3c1b1bc6861bf3177aa8c,rating learning,2
62a3c30324a26260273909b9,rating salary,5
62a3c30324a26260273909b9,rating worklife balance,3
62a3c30324a26260273909b9,rating coworkers,5
62a3c30324a26260273909b9,rating management,6
62a3c30324a26260273909b9,rating upward mobility,6
62a3c30324a26260273909b9,rating learning,4
62a3c476bc6861bf3177ad9d,rating salary,3
62a3c476bc6861bf3177ad9d,rating worklife balance,7
62a3c476bc6861bf3177ad9d,rating coworkers,7
62a3c476bc6861bf3177ad9d,rating management,7
62a3c476bc6861bf3177ad9d,rating upward mobility,7
62a3c476bc6861bf3177ad9d,rating learning,6
62a3c5f2cec54911e9cb3d9b,rating salary,2
62a3c5f2cec54911e9cb3d9b,rating worklife balance,10
62a3c5f2cec54911e9cb3d9b,rating coworkers,10
62a3c5f2cec54911e9cb3d9b,rating management,10
62a3c5f2cec54911e9cb3d9b,rating upward mobility,10
62a3c5f2cec54911e9cb3d9b,rating learning,3
62a3c7f1bc6861bf3177b06e,rating salary,7
62a3c7f1bc6861bf3177b06e,rating worklife balance,7
62a3c7f1bc6861bf3177b06e,rating coworkers,7
62a3c7f1bc6861bf3177b06e,rating management,7
62a3c7f1bc6861bf3177b06e,rating upward mobility,7
62a3c7f1bc6861bf3177b06e,rating learning,7
62a3c8652e54c9003e54103e,rating salary,0
62a3c8652e54c9003e54103e,rating worklife balance,5
62a3c8652e54c9003e54103e,rating coworkers,9
62a3c8652e54c9003e54103e,rating management,9
62a3c8652e54c9003e54103e,rating upward mobility,0
62a3c8652e54c9003e54103e,rating learning,10
62a3ca44bae91e4b8b83dcd4,rating salary,7
62a3ca44bae91e4b8b83dcd4,rating worklife balance,8
62a3ca44bae91e4b8b83dcd4,rating coworkers,7
62a3ca44bae91e4b8b83dcd4,rating management,7
62a3ca44bae91e4b8b83dcd4,rating upward mobility,8
62a3ca44bae91e4b8b83dcd4,rating learning,7
62a3cafff8d5efcc22f8b5cb,rating salary,NA
62a3cafff8d5efcc22f8b5cb,rating worklife balance,NA
62a3cafff8d5efcc22f8b5cb,rating coworkers,NA
62a3cafff8d5efcc22f8b5cb,rating management,8
62a3cafff8d5efcc22f8b5cb,rating upward mobility,10
62a3cafff8d5efcc22f8b5cb,rating learning,10
62a3cbfef8d5efcc22f8b6f1,rating salary,0
62a3cbfef8d5efcc22f8b6f1,rating worklife balance,1
62a3cbfef8d5efcc22f8b6f1,rating coworkers,1
62a3cbfef8d5efcc22f8b6f1,rating management,1
62a3cbfef8d5efcc22f8b6f1,rating upward mobility,1
62a3cbfef8d5efcc22f8b6f1,rating learning,2
62a3cde8f8f7561645861366,rating salary,6
62a3cde8f8f7561645861366,rating worklife balance,6
62a3cde8f8f7561645861366,rating coworkers,3
62a3cde8f8f7561645861366,rating management,7
62a3cde8f8f7561645861366,rating upward mobility,2
62a3cde8f8f7561645861366,rating learning,4
62a3cfed0f8c8599d5b00b12,rating salary,1
62a3cfed0f8c8599d5b00b12,rating worklife balance,10
62a3cfed0f8c8599d5b00b12,rating coworkers,10
62a3cfed0f8c8599d5b00b12,rating management,5
62a3cfed0f8c8599d5b00b12,rating upward mobility,3
62a3cfed0f8c8599d5b00b12,rating learning,1
62a3d21ef3072dd8926314d1,rating salary,1
62a3d21ef3072dd8926314d1,rating worklife balance,2
62a3d21ef3072dd8926314d1,rating coworkers,10
62a3d21ef3072dd8926314d1,rating management,1
62a3d21ef3072dd8926314d1,rating upward mobility,2
62a3d21ef3072dd8926314d1,rating learning,8
62a3d37c0a77c1a77f66bc0e,rating salary,3
62a3d37c0a77c1a77f66bc0e,rating worklife balance,7
62a3d37c0a77c1a77f66bc0e,rating coworkers,5
62a3d37c0a77c1a77f66bc0e,rating management,5
62a3d37c0a77c1a77f66bc0e,rating upward mobility,3
62a3d37c0a77c1a77f66bc0e,rating learning,3
62a3d8dbf8f7561645861f9d,rating salary,6
62a3d8dbf8f7561645861f9d,rating worklife balance,10
62a3d8dbf8f7561645861f9d,rating coworkers,10
62a3d8dbf8f7561645861f9d,rating management,10
62a3d8dbf8f7561645861f9d,rating upward mobility,7
62a3d8dbf8f7561645861f9d,rating learning,6
62a3d9697dc029e2d66cf087,rating salary,4
62a3d9697dc029e2d66cf087,rating worklife balance,10
62a3d9697dc029e2d66cf087,rating coworkers,9
62a3d9697dc029e2d66cf087,rating management,3
62a3d9697dc029e2d66cf087,rating upward mobility,0
62a3d9697dc029e2d66cf087,rating learning,10
62a3dac9f3072dd892631e12,rating salary,8
62a3dac9f3072dd892631e12,rating worklife balance,7
62a3dac9f3072dd892631e12,rating coworkers,8
62a3dac9f3072dd892631e12,rating management,7
62a3dac9f3072dd892631e12,rating upward mobility,7
62a3dac9f3072dd892631e12,rating learning,8
62a3dc3ab4da29969c63e3d7,rating salary,3
62a3dc3ab4da29969c63e3d7,rating worklife balance,2
62a3dc3ab4da29969c63e3d7,rating coworkers,6
62a3dc3ab4da29969c63e3d7,rating management,6
62a3dc3ab4da29969c63e3d7,rating upward mobility,5
62a3dc3ab4da29969c63e3d7,rating learning,4
62a3e2abf8f75616458628d1,rating salary,3
62a3e2abf8f75616458628d1,rating worklife balance,5
62a3e2abf8f75616458628d1,rating coworkers,6
62a3e2abf8f75616458628d1,rating management,6
62a3e2abf8f75616458628d1,rating upward mobility,6
62a3e2abf8f75616458628d1,rating learning,7
62a3e32bd8c00e9f541ad5f0,rating salary,0
62a3e32bd8c00e9f541ad5f0,rating worklife balance,1
62a3e32bd8c00e9f541ad5f0,rating coworkers,10
62a3e32bd8c00e9f541ad5f0,rating management,5
62a3e32bd8c00e9f541ad5f0,rating upward mobility,0
62a3e32bd8c00e9f541ad5f0,rating learning,0
62a3ecf7bc6861bf3177d5c2,rating salary,3
62a3ecf7bc6861bf3177d5c2,rating worklife balance,5
62a3ecf7bc6861bf3177d5c2,rating coworkers,4
62a3ecf7bc6861bf3177d5c2,rating management,6
62a3ecf7bc6861bf3177d5c2,rating upward mobility,4
62a3ecf7bc6861bf3177d5c2,rating learning,6
62a3eea9bae91e4b8b8401a4,rating salary,0
62a3eea9bae91e4b8b8401a4,rating worklife balance,0
62a3eea9bae91e4b8b8401a4,rating coworkers,0
62a3eea9bae91e4b8b8401a4,rating management,0
62a3eea9bae91e4b8b8401a4,rating upward mobility,0
62a3eea9bae91e4b8b8401a4,rating learning,4
62a3f39df8d5efcc22f8ddc2,rating salary,5
62a3f39df8d5efcc22f8ddc2,rating worklife balance,9
62a3f39df8d5efcc22f8ddc2,rating coworkers,5
62a3f39df8d5efcc22f8ddc2,rating management,2
62a3f39df8d5efcc22f8ddc2,rating upward mobility,5
62a3f39df8d5efcc22f8ddc2,rating learning,1
62a3f6a25d257a28a30e9d02,rating salary,5
62a3f6a25d257a28a30e9d02,rating worklife balance,10
62a3f6a25d257a28a30e9d02,rating coworkers,8
62a3f6a25d257a28a30e9d02,rating management,5
62a3f6a25d257a28a30e9d02,rating upward mobility,7
62a3f6a25d257a28a30e9d02,rating learning,10
62a3f6d9bae91e4b8b8408ca,rating salary,0
62a3f6d9bae91e4b8b8408ca,rating worklife balance,0
62a3f6d9bae91e4b8b8408ca,rating coworkers,0
62a3f6d9bae91e4b8b8408ca,rating management,0
62a3f6d9bae91e4b8b8408ca,rating upward mobility,0
62a3f6d9bae91e4b8b8408ca,rating learning,0
62a3fc7c7dc029e2d66d10e8,rating salary,7
62a3fc7c7dc029e2d66d10e8,rating worklife balance,8
62a3fc7c7dc029e2d66d10e8,rating coworkers,7
62a3fc7c7dc029e2d66d10e8,rating management,7
62a3fc7c7dc029e2d66d10e8,rating upward mobility,10
62a3fc7c7dc029e2d66d10e8,rating learning,10
62a3fe0d5d257a28a30ea3c8,rating salary,8
62a3fe0d5d257a28a30ea3c8,rating worklife balance,6
62a3fe0d5d257a28a30ea3c8,rating coworkers,7
62a3fe0d5d257a28a30ea3c8,rating management,7
62a3fe0d5d257a28a30ea3c8,rating upward mobility,8
62a3fe0d5d257a28a30ea3c8,rating learning,8
62a3fea50a77c1a77f66e41b,rating salary,4
62a3fea50a77c1a77f66e41b,rating worklife balance,5
62a3fea50a77c1a77f66e41b,rating coworkers,7
62a3fea50a77c1a77f66e41b,rating management,7
62a3fea50a77c1a77f66e41b,rating upward mobility,5
62a3fea50a77c1a77f66e41b,rating learning,7
62a40276bc6861bf3177e6fd,rating salary,2
62a40276bc6861bf3177e6fd,rating worklife balance,2
62a40276bc6861bf3177e6fd,rating coworkers,3
62a40276bc6861bf3177e6fd,rating management,3
62a40276bc6861bf3177e6fd,rating upward mobility,2
62a40276bc6861bf3177e6fd,rating learning,3
62a403bbf8d5efcc22f8eb18,rating salary,5
62a403bbf8d5efcc22f8eb18,rating worklife balance,10
62a403bbf8d5efcc22f8eb18,rating coworkers,5
62a403bbf8d5efcc22f8eb18,rating management,6
62a403bbf8d5efcc22f8eb18,rating upward mobility,6
62a403bbf8d5efcc22f8eb18,rating learning,8
62a403d30f8c8599d5b03d65,rating salary,1
62a403d30f8c8599d5b03d65,rating worklife balance,7
62a403d30f8c8599d5b03d65,rating coworkers,7
62a403d30f8c8599d5b03d65,rating management,7
62a403d30f8c8599d5b03d65,rating upward mobility,1
62a403d30f8c8599d5b03d65,rating learning,2
62a4044acf25554317312a81,rating salary,7
62a4044acf25554317312a81,rating worklife balance,8
62a4044acf25554317312a81,rating coworkers,8
62a4044acf25554317312a81,rating management,7
62a4044acf25554317312a81,rating upward mobility,5
62a4044acf25554317312a81,rating learning,9
62a4061bf408bae018ee5deb,rating salary,8
62a4061bf408bae018ee5deb,rating worklife balance,5
62a4061bf408bae018ee5deb,rating coworkers,6
62a4061bf408bae018ee5deb,rating management,4
62a4061bf408bae018ee5deb,rating upward mobility,4
62a4061bf408bae018ee5deb,rating learning,8
62a40726575fa3a5ae89d990,rating salary,4
62a40726575fa3a5ae89d990,rating worklife balance,NA
62a40726575fa3a5ae89d990,rating coworkers,NA
62a40726575fa3a5ae89d990,rating management,NA
62a40726575fa3a5ae89d990,rating upward mobility,NA
62a40726575fa3a5ae89d990,rating learning,NA
62a4098124a2626027394ddc,rating salary,10
62a4098124a2626027394ddc,rating worklife balance,10
62a4098124a2626027394ddc,rating coworkers,10
62a4098124a2626027394ddc,rating management,7
62a4098124a2626027394ddc,rating upward mobility,10
62a4098124a2626027394ddc,rating learning,10
62a40c99575fa3a5ae89de4b,rating salary,6
62a40c99575fa3a5ae89de4b,rating worklife balance,5
62a40c99575fa3a5ae89de4b,rating coworkers,8
62a40c99575fa3a5ae89de4b,rating management,8
62a40c99575fa3a5ae89de4b,rating upward mobility,7
62a40c99575fa3a5ae89de4b,rating learning,9
62a40d86d8c00e9f541afb5e,rating salary,3
62a40d86d8c00e9f541afb5e,rating worklife balance,2
62a40d86d8c00e9f541afb5e,rating coworkers,6
62a40d86d8c00e9f541afb5e,rating management,5
62a40d86d8c00e9f541afb5e,rating upward mobility,5
62a40d86d8c00e9f541afb5e,rating learning,6
62a40da3cf255543173132e2,rating salary,4
62a40da3cf255543173132e2,rating worklife balance,6
62a40da3cf255543173132e2,rating coworkers,6
62a40da3cf255543173132e2,rating management,5
62a40da3cf255543173132e2,rating upward mobility,5
62a40da3cf255543173132e2,rating learning,6
62a40dfa5d257a28a30eb110,rating salary,4
62a40dfa5d257a28a30eb110,rating worklife balance,8
62a40dfa5d257a28a30eb110,rating coworkers,8
62a40dfa5d257a28a30eb110,rating management,8
62a40dfa5d257a28a30eb110,rating upward mobility,7
62a40dfa5d257a28a30eb110,rating learning,8
62a410b5cec54911e9cb8262,rating salary,0
62a410b5cec54911e9cb8262,rating worklife balance,4
62a410b5cec54911e9cb8262,rating coworkers,0
62a410b5cec54911e9cb8262,rating management,1
62a410b5cec54911e9cb8262,rating upward mobility,4
62a410b5cec54911e9cb8262,rating learning,2
62a41135bc6861bf3177f3d8,rating salary,5
62a41135bc6861bf3177f3d8,rating worklife balance,5
62a41135bc6861bf3177f3d8,rating coworkers,7
62a41135bc6861bf3177f3d8,rating management,6
62a41135bc6861bf3177f3d8,rating upward mobility,4
62a41135bc6861bf3177f3d8,rating learning,6
62a41795cec54911e9cb8854,rating salary,2
62a41795cec54911e9cb8854,rating worklife balance,NA
62a41795cec54911e9cb8854,rating coworkers,NA
62a41795cec54911e9cb8854,rating management,NA
62a41795cec54911e9cb8854,rating upward mobility,NA
62a41795cec54911e9cb8854,rating learning,NA
62a41964d8c00e9f541b061d,rating salary,4
62a41964d8c00e9f541b061d,rating worklife balance,7
62a41964d8c00e9f541b061d,rating coworkers,7
62a41964d8c00e9f541b061d,rating management,7
62a41964d8c00e9f541b061d,rating upward mobility,2
62a41964d8c00e9f541b061d,rating learning,7
62a41968f8d5efcc22f8fd44,rating salary,2
62a41968f8d5efcc22f8fd44,rating worklife balance,3
62a41968f8d5efcc22f8fd44,rating coworkers,6
62a41968f8d5efcc22f8fd44,rating management,6
62a41968f8d5efcc22f8fd44,rating upward mobility,3
62a41968f8d5efcc22f8fd44,rating learning,5
62a41e23bc6861bf3177fffb,rating salary,5
62a41e23bc6861bf3177fffb,rating worklife balance,5
62a41e23bc6861bf3177fffb,rating coworkers,5
62a41e23bc6861bf3177fffb,rating management,5
62a41e23bc6861bf3177fffb,rating upward mobility,5
62a41e23bc6861bf3177fffb,rating learning,10
62a421cebc6861bf317803f5,rating salary,3
62a421cebc6861bf317803f5,rating worklife balance,4
62a421cebc6861bf317803f5,rating coworkers,5
62a421cebc6861bf317803f5,rating management,3
62a421cebc6861bf317803f5,rating upward mobility,2
62a421cebc6861bf317803f5,rating learning,3
62a42243f8d5efcc22f90c55,rating salary,0
62a42243f8d5efcc22f90c55,rating worklife balance,0
62a42243f8d5efcc22f90c55,rating coworkers,0
62a42243f8d5efcc22f90c55,rating management,0
62a42243f8d5efcc22f90c55,rating upward mobility,0
62a42243f8d5efcc22f90c55,rating learning,0
62a424ccd8c00e9f541b114e,rating salary,1
62a424ccd8c00e9f541b114e,rating worklife balance,7
62a424ccd8c00e9f541b114e,rating coworkers,7
62a424ccd8c00e9f541b114e,rating management,7
62a424ccd8c00e9f541b114e,rating upward mobility,7
62a424ccd8c00e9f541b114e,rating learning,1
62a42527b4da29969c6423f7,rating salary,3
62a42527b4da29969c6423f7,rating worklife balance,6
62a42527b4da29969c6423f7,rating coworkers,5
62a42527b4da29969c6423f7,rating management,5
62a42527b4da29969c6423f7,rating upward mobility,3
62a42527b4da29969c6423f7,rating learning,4
62a425ec2e54c9003e5467bf,rating salary,4
62a425ec2e54c9003e5467bf,rating worklife balance,4
62a425ec2e54c9003e5467bf,rating coworkers,5
62a425ec2e54c9003e5467bf,rating management,5
62a425ec2e54c9003e5467bf,rating upward mobility,4
62a425ec2e54c9003e5467bf,rating learning,6
62a427190a77c1a77f67095c,rating salary,3
62a427190a77c1a77f67095c,rating worklife balance,5
62a427190a77c1a77f67095c,rating coworkers,5
62a427190a77c1a77f67095c,rating management,5
62a427190a77c1a77f67095c,rating upward mobility,5
62a427190a77c1a77f67095c,rating learning,2
62a429f0f3072dd892636396,rating salary,0
62a429f0f3072dd892636396,rating worklife balance,10
62a429f0f3072dd892636396,rating coworkers,0
62a429f0f3072dd892636396,rating management,9
62a429f0f3072dd892636396,rating upward mobility,5
62a429f0f3072dd892636396,rating learning,10
62a42d6ef8d5efcc22f9178a,rating salary,7
62a42d6ef8d5efcc22f9178a,rating worklife balance,4
62a42d6ef8d5efcc22f9178a,rating coworkers,6
62a42d6ef8d5efcc22f9178a,rating management,5
62a42d6ef8d5efcc22f9178a,rating upward mobility,6
62a42d6ef8d5efcc22f9178a,rating learning,6
62a436fd24a2626027397c93,rating salary,NA
62a436fd24a2626027397c93,rating worklife balance,NA
62a436fd24a2626027397c93,rating coworkers,NA
62a436fd24a2626027397c93,rating management,NA
62a436fd24a2626027397c93,rating upward mobility,NA
62a436fd24a2626027397c93,rating learning,5
62a43e86f408bae018ee913a,rating salary,5
62a43e86f408bae018ee913a,rating worklife balance,6
62a43e86f408bae018ee913a,rating coworkers,6
62a43e86f408bae018ee913a,rating management,5
62a43e86f408bae018ee913a,rating upward mobility,1
62a43e86f408bae018ee913a,rating learning,3
62a43ed4f8d5efcc22f92d0a,rating salary,1
62a43ed4f8d5efcc22f92d0a,rating worklife balance,8
62a43ed4f8d5efcc22f92d0a,rating coworkers,5
62a43ed4f8d5efcc22f92d0a,rating management,1
62a43ed4f8d5efcc22f92d0a,rating upward mobility,7
62a43ed4f8d5efcc22f92d0a,rating learning,8
62a43f43f408bae018ee9281,rating salary,0
62a43f43f408bae018ee9281,rating worklife balance,1
62a43f43f408bae018ee9281,rating coworkers,2
62a43f43f408bae018ee9281,rating management,2
62a43f43f408bae018ee9281,rating upward mobility,1
62a43f43f408bae018ee9281,rating learning,1
62a440ab575fa3a5ae8a1418,rating salary,7
62a440ab575fa3a5ae8a1418,rating worklife balance,10
62a440ab575fa3a5ae8a1418,rating coworkers,10
62a440ab575fa3a5ae8a1418,rating management,10
62a440ab575fa3a5ae8a1418,rating upward mobility,5
62a440ab575fa3a5ae8a1418,rating learning,10
62a441e3575fa3a5ae8a1552,rating salary,4
62a441e3575fa3a5ae8a1552,rating worklife balance,5
62a441e3575fa3a5ae8a1552,rating coworkers,5
62a441e3575fa3a5ae8a1552,rating management,5
62a441e3575fa3a5ae8a1552,rating upward mobility,6
62a441e3575fa3a5ae8a1552,rating learning,6
62a446faf8f7561645868c60,rating salary,2
62a446faf8f7561645868c60,rating worklife balance,3
62a446faf8f7561645868c60,rating coworkers,3
62a446faf8f7561645868c60,rating management,3
62a446faf8f7561645868c60,rating upward mobility,3
62a446faf8f7561645868c60,rating learning,3
62a448832e54c9003e5491c5,rating salary,7
62a448832e54c9003e5491c5,rating worklife balance,8
62a448832e54c9003e5491c5,rating coworkers,9
62a448832e54c9003e5491c5,rating management,7
62a448832e54c9003e5491c5,rating upward mobility,7
62a448832e54c9003e5491c5,rating learning,6
62a44ae2f8f7561645869335,rating salary,4
62a44ae2f8f7561645869335,rating worklife balance,7
62a44ae2f8f7561645869335,rating coworkers,6
62a44ae2f8f7561645869335,rating management,6
62a44ae2f8f7561645869335,rating upward mobility,6
62a44ae2f8f7561645869335,rating learning,7
62a44bc7bc6861bf31783829,rating salary,2
62a44bc7bc6861bf31783829,rating worklife balance,8
62a44bc7bc6861bf31783829,rating coworkers,8
62a44bc7bc6861bf31783829,rating management,9
62a44bc7bc6861bf31783829,rating upward mobility,8
62a44bc7bc6861bf31783829,rating learning,10
62a44ea3f408bae018eea62a,rating salary,6
62a44ea3f408bae018eea62a,rating worklife balance,10
62a44ea3f408bae018eea62a,rating coworkers,10
62a44ea3f408bae018eea62a,rating management,10
62a44ea3f408bae018eea62a,rating upward mobility,10
62a44ea3f408bae018eea62a,rating learning,10
62a4514ff408bae018eea94d,rating salary,0
62a4514ff408bae018eea94d,rating worklife balance,4
62a4514ff408bae018eea94d,rating coworkers,1
62a4514ff408bae018eea94d,rating management,0
62a4514ff408bae018eea94d,rating upward mobility,1
62a4514ff408bae018eea94d,rating learning,3
62a45a140a77c1a77f67469d,rating salary,6
62a45a140a77c1a77f67469d,rating worklife balance,8
62a45a140a77c1a77f67469d,rating coworkers,7
62a45a140a77c1a77f67469d,rating management,7
62a45a140a77c1a77f67469d,rating upward mobility,5
62a45a140a77c1a77f67469d,rating learning,6
62a45c8bf3072dd89263a493,rating salary,0
62a45c8bf3072dd89263a493,rating worklife balance,0
62a45c8bf3072dd89263a493,rating coworkers,0
62a45c8bf3072dd89263a493,rating management,0
62a45c8bf3072dd89263a493,rating upward mobility,0
62a45c8bf3072dd89263a493,rating learning,0
62a45f8c0f8c8599d5b09d40,rating salary,3
62a45f8c0f8c8599d5b09d40,rating worklife balance,3
62a45f8c0f8c8599d5b09d40,rating coworkers,3
62a45f8c0f8c8599d5b09d40,rating management,3
62a45f8c0f8c8599d5b09d40,rating upward mobility,3
62a45f8c0f8c8599d5b09d40,rating learning,4
62a4604d0a77c1a77f674e29,rating salary,3
62a4604d0a77c1a77f674e29,rating worklife balance,5
62a4604d0a77c1a77f674e29,rating coworkers,7
62a4604d0a77c1a77f674e29,rating management,2
62a4604d0a77c1a77f674e29,rating upward mobility,5
62a4604d0a77c1a77f674e29,rating learning,7
62a46a66f8d5efcc22f95a7a,rating salary,5
62a46a66f8d5efcc22f95a7a,rating worklife balance,8
62a46a66f8d5efcc22f95a7a,rating coworkers,8
62a46a66f8d5efcc22f95a7a,rating management,5
62a46a66f8d5efcc22f95a7a,rating upward mobility,5
62a46a66f8d5efcc22f95a7a,rating learning,6
62a46ad7d8c00e9f541b664a,rating salary,0
62a46ad7d8c00e9f541b664a,rating worklife balance,0
62a46ad7d8c00e9f541b664a,rating coworkers,1
62a46ad7d8c00e9f541b664a,rating management,3
62a46ad7d8c00e9f541b664a,rating upward mobility,2
62a46ad7d8c00e9f541b664a,rating learning,1
62a46dbecf25554317319e48,rating salary,6
62a46dbecf25554317319e48,rating worklife balance,8
62a46dbecf25554317319e48,rating coworkers,3
62a46dbecf25554317319e48,rating management,4
62a46dbecf25554317319e48,rating upward mobility,5
62a46dbecf25554317319e48,rating learning,1
62a475dcf408bae018eed15c,rating salary,0
62a475dcf408bae018eed15c,rating worklife balance,1
62a475dcf408bae018eed15c,rating coworkers,2
